place_id,name,category,target_layer,display_layer,qgis_geometry,semantic_geometry,geometry_level,x,y,confidence,version,source_map,source_stage,reference_logic,notes
jingchengtu_asset_preview_062,水仙王庙·京城图,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13376881.500,3537480.000,low,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_063,涌金池·京城图,水体,places_water,临安_水体,Polygon,polygon,symbolic,13375600.000,3536370.000,medium,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_064,西湖·京城图,水体,places_water,临安_水体,Polygon,polygon,symbolic,13374790.000,3535690.000,medium,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_065,东御街坊巷群·京城图,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13377453.800,3536890.000,low,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_066,西御街坊巷群·京城图,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13376743.800,3536890.000,low,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_067,新开门内坊巷·京城图,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13377301.500,3535210.000,low,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_068,保安门内坊巷·京城图,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13377219.000,3534440.000,low,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_069,候潮门内坊巷·京城图,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13377143.500,3533850.000,low,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_070,嘉会门内坊巷·京城图,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13376920.000,3532750.000,low,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_071,钱塘门内坊巷·京城图,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13375900.000,3537835.000,low,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_072,清波门内坊巷·京城图,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13375950.000,3535265.000,low,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_073,涌金门内坊巷·京城图,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13376070.000,3536275.000,low,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
